,sessionID,time,x,y
1988,s30,2016-09-11 22:26:52,-3541.872213372495,-72371.59672786063
1989,s30,2016-09-11 22:26:58,-3541.872213372495,-72371.59672786063
1990,s30,2016-09-11 22:27:03,-3541.872213372495,-72371.59672786063
1991,s30,2016-09-11 22:27:08,-3541.872213372495,-72371.59672786063
1992,s30,2016-09-11 22:27:13,-3541.872213372495,-72371.59672786063
1993,s30,2016-09-11 22:27:18,-3541.872213372495,-72371.59672786063
1994,s30,2016-09-11 22:27:23,-3541.872213372495,-72371.59672786063
1995,s30,2016-09-11 22:27:29,-3541.872213372495,-72371.59672786063
1996,s30,2016-09-11 22:27:34,-3541.872213372495,-72371.59672786063
1997,s30,2016-09-11 22:27:39,-3541.872213372495,-72371.59672786063
1998,s30,2016-09-11 22:27:44,-3541.872213372495,-72371.59672786063
1999,s30,2016-09-11 22:27:49,-3541.872213372495,-72371.59672786063
2000,s30,2016-09-11 22:27:54,-3541.872213372495,-72371.59672786063
2001,s30,2016-09-11 22:28:00,-3541.872213372495,-72371.59672786063
2002,s30,2016-09-11 22:28:05,-3541.872213372495,-72371.59672786063
2003,s30,2016-09-11 22:28:10,-3541.872213372495,-72371.59672786063
2004,s30,2016-09-11 22:28:15,-3541.872213372495,-72371.59672786063
2005,s30,2016-09-11 22:28:20,-3541.872213372495,-72371.59672786063
2006,s30,2016-09-11 22:28:25,-3541.872213372495,-72371.59672786063
2007,s30,2016-09-11 22:28:30,-3541.872213372495,-72371.59672786063
2008,s30,2016-09-11 22:28:36,-3541.872213372495,-72371.59672786063
2009,s30,2016-09-11 22:28:41,-3541.872213372495,-72371.59672786063
2010,s30,2016-09-11 22:28:46,-3541.872213372495,-72371.59672786063
2011,s30,2016-09-11 22:28:51,-3541.872213372495,-72371.59672786063
2012,s30,2016-09-11 22:28:56,-3541.872213372495,-72371.59672786063
2013,s30,2016-09-11 22:29:01,-3541.872213372495,-72371.59672786063
2014,s30,2016-09-11 22:29:06,-3541.872213372495,-72371.59672786063
2015,s30,2016-09-11 22:29:12,-3541.872213372495,-72371.59672786063
2016,s30,2016-09-11 22:29:17,-3541.872213372495,-72371.59672786063
2017,s30,2016-09-11 22:29:22,-3541.872213372495,-72371.59672786063
2018,s30,2016-09-11 22:29:27,-3541.872213372495,-72371.59672786063
2019,s30,2016-09-11 22:29:32,-3541.872213372495,-72371.59672786063
2020,s30,2016-09-11 22:29:37,-3541.872213372495,-72371.59672786063
2021,s30,2016-09-11 22:29:43,-3541.872213372495,-72371.59672786063
2022,s30,2016-09-11 22:29:48,-3541.872213372495,-72371.59672786063
2023,s30,2016-09-11 22:29:53,-3541.872213372495,-72371.59672786063
2024,s30,2016-09-11 22:29:58,-3541.872213372495,-72371.59672786063
2025,s30,2016-09-11 22:30:03,-3541.872213372495,-72371.59672786063
2026,s30,2016-09-11 22:30:08,-3541.872213372495,-72371.59672786063
2027,s30,2016-09-11 22:30:14,-3541.872213372495,-72371.59672786063
2028,s30,2016-09-11 22:30:19,-3541.872213372495,-72371.59672786063
2029,s30,2016-09-11 22:30:24,-3541.872213372495,-72371.59672786063
2030,s30,2016-09-11 22:30:29,-3541.872213372495,-72371.59672786063
2031,s30,2016-09-11 22:30:34,-3541.872213372495,-72371.59672786063
2032,s30,2016-09-11 22:30:39,-3541.872213372495,-72371.59672786063
2033,s30,2016-09-11 22:30:44,-3541.872213372495,-72371.59672786063
2034,s30,2016-09-11 22:30:49,-3541.872213372495,-72371.59672786063
2035,s30,2016-09-11 22:30:54,-3541.872213372495,-72371.59672786063
2036,s30,2016-09-11 22:30:59,-3541.872213372495,-72371.59672786063
2037,s30,2016-09-11 22:31:04,-3541.872213372495,-72371.59672786063
2038,s30,2016-09-11 22:31:09,-3541.872213372495,-72371.59672786063
2039,s30,2016-09-11 22:31:14,-3541.872213372495,-72371.59672786063
2040,s30,2016-09-11 22:31:19,-3541.872213372495,-72371.59672786063
2041,s30,2016-09-11 22:31:25,-3541.872213372495,-72371.59672786063
2042,s30,2016-09-11 22:31:30,-3541.872213372495,-72371.59672786063
2043,s30,2016-09-11 22:31:35,-3541.872213372495,-72371.59672786063
2044,s30,2016-09-11 22:31:40,-3541.872213372495,-72371.59672786063
2045,s30,2016-09-11 22:31:45,-3541.872213372495,-72371.59672786063
2046,s30,2016-09-11 22:31:50,-3541.872213372495,-72371.59672786063
2047,s30,2016-09-11 22:31:55,-3541.872213372495,-72371.59672786063
2048,s30,2016-09-11 22:32:00,-3541.872213372495,-72371.59672786063
2049,s30,2016-09-11 22:32:06,-3541.872213372495,-72371.59672786063
2050,s30,2016-09-11 22:32:11,-3541.872213372495,-72371.59672786063
2051,s30,2016-09-11 22:32:16,-3541.872213372495,-72371.59672786063
2052,s30,2016-09-11 22:32:21,-3541.872213372495,-72371.59672786063
2053,s30,2016-09-11 22:32:26,-3541.872213372495,-72371.59672786063
2054,s30,2016-09-11 22:32:32,-3541.872213372495,-72371.59672786063
2055,s30,2016-09-11 22:32:37,-3541.872213372495,-72371.59672786063
2056,s30,2016-09-11 22:32:42,-3541.872213372495,-72371.59672786063
2057,s30,2016-09-11 22:32:47,-3541.872213372495,-72371.59672786063
2058,s30,2016-09-11 22:32:52,-3541.872213372495,-72371.59672786063
2059,s30,2016-09-11 22:32:57,-3541.872213372495,-72371.59672786063
2060,s30,2016-09-11 22:33:02,-3541.872213372495,-72371.59672786063
2061,s30,2016-09-11 22:33:07,-3541.872213372495,-72371.59672786063
2062,s30,2016-09-11 22:33:12,-3541.872213372495,-72371.59672786063
2063,s30,2016-09-11 22:33:17,-3541.872213372495,-72371.59672786063
2064,s30,2016-09-11 22:33:22,-3541.872213372495,-72371.59672786063
2065,s30,2016-09-11 22:33:28,-3541.872213372495,-72371.59672786063
2066,s30,2016-09-11 22:33:33,-3541.872213372495,-72371.59672786063
2067,s30,2016-09-11 22:33:38,-3541.872213372495,-72371.59672786063
2068,s30,2016-09-11 22:33:43,-3541.872213372495,-72371.59672786063
2069,s30,2016-09-11 22:33:49,-3541.872213372495,-72371.59672786063
2070,s30,2016-09-11 22:33:54,-3541.872213372495,-72371.59672786063
2071,s30,2016-09-11 22:34:00,-3541.872213372495,-72371.59672786063
2072,s30,2016-09-11 22:34:05,-3541.872213372495,-72371.59672786063
2073,s30,2016-09-11 22:34:10,-3541.872213372495,-72371.59672786063
2074,s30,2016-09-11 22:34:15,-3541.872213372495,-72371.59672786063
2075,s30,2016-09-11 22:34:20,-3541.872213372495,-72371.59672786063
2076,s30,2016-09-11 22:34:26,-3541.872213372495,-72371.59672786063
2077,s30,2016-09-11 22:34:31,-3541.872213372495,-72371.59672786063
2078,s30,2016-09-11 22:34:36,-3541.872213372495,-72371.59672786063
2079,s30,2016-09-11 22:34:41,-3541.872213372495,-72371.59672786063
2080,s30,2016-09-11 22:34:46,-3541.872213372495,-72371.59672786063
2081,s30,2016-09-11 22:34:51,-3541.872213372495,-72371.59672786063
2082,s30,2016-09-11 22:34:56,-3541.872213372495,-72371.59672786063
2083,s30,2016-09-11 22:35:02,-3541.872213372495,-72371.59672786063
2084,s30,2016-09-11 22:35:07,-3541.872213372495,-72371.59672786063
2085,s30,2016-09-11 22:35:12,-3541.872213372495,-72371.59672786063
2086,s30,2016-09-11 22:35:17,-3541.872213372495,-72371.59672786063
2087,s30,2016-09-11 22:35:23,-3541.872213372495,-72371.59672786063
2088,s30,2016-09-11 22:35:28,-3541.872213372495,-72371.59672786063
2089,s30,2016-09-11 22:35:33,-3541.872213372495,-72371.59672786063
2090,s30,2016-09-11 22:35:38,-3541.872213372495,-72371.59672786063
2091,s30,2016-09-11 22:35:43,-3541.872213372495,-72371.59672786063
2092,s30,2016-09-11 22:35:48,-3541.872213372495,-72371.59672786063
2093,s30,2016-09-11 22:35:53,-3541.872213372495,-72371.59672786063
2094,s30,2016-09-11 22:35:58,-3541.872213372495,-72371.59672786063
2095,s30,2016-09-11 22:36:03,-3541.872213372495,-72371.59672786063
2096,s30,2016-09-11 22:36:08,-3541.872213372495,-72371.59672786063
2097,s30,2016-09-11 22:36:13,-3541.872213372495,-72371.59672786063
2098,s30,2016-09-11 22:36:18,-3541.872213372495,-72371.59672786063
2099,s30,2016-09-11 22:36:23,-3541.872213372495,-72371.59672786063
2100,s30,2016-09-11 22:36:28,-3541.872213372495,-72371.59672786063
2101,s30,2016-09-11 22:36:34,-3541.872213372495,-72371.59672786063
2102,s30,2016-09-11 22:36:39,-3541.872213372495,-72371.59672786063
2103,s30,2016-09-11 22:36:44,-3541.872213372495,-72371.59672786063
2104,s30,2016-09-11 22:36:49,-3541.872213372495,-72371.59672786063
2105,s30,2016-09-11 22:36:54,-3541.872213372495,-72371.59672786063
2106,s30,2016-09-11 22:37:00,-3541.872213372495,-72371.59672786063
2107,s30,2016-09-11 22:37:05,-3541.872213372495,-72371.59672786063
2108,s30,2016-09-11 22:37:10,-3541.872213372495,-72371.59672786063
2109,s30,2016-09-11 22:37:15,-3541.872213372495,-72371.59672786063
2110,s30,2016-09-11 22:37:20,-3541.872213372495,-72371.59672786063
2111,s30,2016-09-11 22:37:25,-3541.872213372495,-72371.59672786063
2112,s30,2016-09-11 22:37:31,-3541.872213372495,-72371.59672786063
2113,s30,2016-09-11 22:37:36,-3541.872213372495,-72371.59672786063
2114,s30,2016-09-11 22:37:41,-3541.872213372495,-72371.59672786063
2115,s30,2016-09-11 22:37:46,-3541.872213372495,-72371.59672786063
2116,s30,2016-09-11 22:37:51,-3541.872213372495,-72371.59672786063
2117,s30,2016-09-11 22:37:56,-3540.9898337037303,-72371.59635586198
2118,s30,2016-09-11 22:38:01,-3540.9898337037303,-72371.59635586198
2119,s30,2016-09-11 22:38:07,-3540.9898337037303,-72371.59635586198
2120,s30,2016-09-11 22:38:12,-3540.9898337037303,-72371.59635586198
2121,s30,2016-09-11 22:38:17,-3540.9898337037303,-72371.59635586198
2122,s30,2016-09-11 22:38:23,-3540.9898337037303,-72371.59635586198
2123,s30,2016-09-11 22:38:28,-3540.9898337037303,-72371.59635586198
2124,s30,2016-09-11 22:38:33,-3540.9898337037303,-72371.59635586198
2125,s30,2016-09-11 22:38:38,-3540.9898337037303,-72371.59635586198
2126,s30,2016-09-11 22:38:43,-3540.9898337037303,-72371.59635586198
2127,s30,2016-09-11 22:38:48,-3540.9898337037303,-72371.59635586198
2128,s30,2016-09-11 22:38:54,-3540.9898337037303,-72371.59635586198
2129,s30,2016-09-11 22:39:00,-3540.9898337037303,-72371.59635586198
2130,s30,2016-09-11 22:39:05,-3540.9898337037303,-72371.59635586198
2131,s30,2016-09-11 22:39:10,-3540.9898337037303,-72371.59635586198
2132,s30,2016-09-11 22:39:15,-3540.9898337037303,-72371.59635586198
2133,s30,2016-09-11 22:39:21,-3540.9898337037303,-72371.59635586198
2134,s30,2016-09-11 22:39:26,-3540.9898337037303,-72371.59635586198
2135,s30,2016-09-11 22:39:31,-3540.9898337037303,-72371.59635586198
2136,s30,2016-09-11 22:39:36,-3540.9898337037303,-72371.59635586198
2137,s30,2016-09-11 22:39:41,-3540.9898337037303,-72371.59635586198
2138,s30,2016-09-11 22:39:47,-3540.9898337037303,-72371.59635586198
2139,s30,2016-09-11 22:39:52,-3540.9898337037303,-72371.59635586198
2140,s30,2016-09-11 22:39:57,-3540.9898337037303,-72371.59635586198
2141,s30,2016-09-11 22:40:02,-3540.9898337037303,-72371.59635586198
2142,s30,2016-09-11 22:40:07,-3540.9898337037303,-72371.59635586198
2143,s30,2016-09-11 22:40:12,-3540.9898337037303,-72371.59635586198
2144,s30,2016-09-11 22:40:17,-3540.9898337037303,-72371.59635586198
2145,s30,2016-09-11 22:40:23,-3540.9898337037303,-72371.59635586198
2146,s30,2016-09-11 22:40:28,-3540.9898337037303,-72371.59635586198
2147,s30,2016-09-11 22:40:33,-3540.9898337037303,-72371.59635586198
2148,s30,2016-09-11 22:40:38,-3540.9898337037303,-72371.59635586198
2149,s30,2016-09-11 22:40:43,-3540.9898337037303,-72371.59635586198
2150,s30,2016-09-11 22:40:48,-3540.9898337037303,-72371.59635586198
2151,s30,2016-09-11 22:40:54,-3540.9898337037303,-72371.59635586198
2152,s30,2016-09-11 22:40:59,-3540.9898337037303,-72371.59635586198
2153,s30,2016-09-11 22:41:04,-3540.9898337037303,-72371.59635586198
2154,s30,2016-09-11 22:41:09,-3540.9898337037303,-72371.59635586198
2155,s30,2016-09-11 22:41:14,-3540.9898337037303,-72371.59635586198
2156,s30,2016-09-11 22:41:19,-3540.9898337037303,-72371.59635586198
2157,s30,2016-09-11 22:41:24,-3540.9898337037303,-72371.59635586198
2158,s30,2016-09-11 22:41:29,-3540.9898337037303,-72371.59635586198
2159,s30,2016-09-11 22:41:35,-3540.9898337037303,-72371.59635586198
2160,s30,2016-09-11 22:41:40,-3540.9898337037303,-72371.59635586198
2161,s30,2016-09-11 22:41:45,-3540.9898337037303,-72371.59635586198
2162,s30,2016-09-11 22:41:50,-3540.9903015219606,-72370.48655393021
2163,s30,2016-09-11 22:41:55,-3540.9903015219606,-72370.48655393021
2164,s30,2016-09-11 22:42:00,-3540.9903015219606,-72370.48655393021
2165,s30,2016-09-11 22:42:06,-3540.9903015219606,-72370.48655393021
2166,s30,2016-09-11 22:42:11,-3540.9903015219606,-72370.48655393021
2167,s30,2016-09-11 22:42:16,-3540.9903015219606,-72370.48655393021
2168,s30,2016-09-11 22:42:21,-3540.9903015219606,-72370.48655393021
2169,s30,2016-09-11 22:42:26,-3540.9903015219606,-72370.48655393021
2170,s30,2016-09-11 22:42:32,-3540.9903015219606,-72370.48655393021
2171,s30,2016-09-11 22:42:37,-3540.9903015219606,-72370.48655393021
2172,s30,2016-09-11 22:42:43,-3540.9903015219606,-72370.48655393021
2173,s30,2016-09-11 22:42:48,-3540.9903015219606,-72370.48655393021
2174,s30,2016-09-11 22:42:53,-3540.9903015219606,-72370.48655393021
2175,s30,2016-09-11 22:42:58,-3540.9903015219606,-72370.48655393021
2176,s30,2016-09-11 22:43:03,-3540.9903015219606,-72370.48655393021
2177,s30,2016-09-11 22:43:08,-3540.9903015219606,-72370.48655393021
2178,s30,2016-09-11 22:43:13,-3540.9903015219606,-72370.48655393021
2179,s30,2016-09-11 22:43:18,-3540.9903015219606,-72370.48655393021
2180,s30,2016-09-11 22:43:23,-3540.9903015219606,-72370.48655393021
2181,s30,2016-09-11 22:43:28,-3540.9903015219606,-72370.48655393021
2182,s30,2016-09-11 22:43:33,-3540.9903015219606,-72370.48655393021
2183,s30,2016-09-11 22:43:39,-3540.9903015219606,-72370.48655393021
2184,s30,2016-09-11 22:43:44,-3540.9903015219606,-72370.48655393021
2185,s30,2016-09-11 22:43:49,-3540.9903015219606,-72370.48655393021
2186,s30,2016-09-11 22:43:54,-3540.9903015219606,-72370.48655393021
2187,s30,2016-09-11 22:43:59,-3540.9903015219606,-72370.48655393021
2188,s30,2016-09-11 22:44:05,-3540.9903015219606,-72370.48655393021
2189,s30,2016-09-11 22:44:10,-3540.9903015219606,-72370.48655393021
2190,s30,2016-09-11 22:44:15,-3540.9903015219606,-72370.48655393021
2191,s30,2016-09-11 22:44:20,-3540.107921732124,-72370.48618202517
2192,s30,2016-09-11 22:44:25,-3540.107921732124,-72370.48618202517
2193,s30,2016-09-11 22:44:30,-3540.107921732124,-72370.48618202517
2194,s30,2016-09-11 22:44:35,-3540.107921732124,-72370.48618202517
2195,s30,2016-09-11 22:44:40,-3540.107921732124,-72370.48618202517
2196,s30,2016-09-11 22:44:45,-3540.107921732124,-72370.48618202517
2197,s30,2016-09-11 22:44:51,-3540.107921732124,-72370.48618202517
2198,s30,2016-09-11 22:44:56,-3540.107921732124,-72370.48618202517
2199,s30,2016-09-11 22:45:01,-3540.107921732124,-72370.48618202517
2200,s30,2016-09-11 22:45:06,-3540.107921732124,-72370.48618202517
2201,s30,2016-09-11 22:45:11,-3540.107921732124,-72370.48618202517
2202,s30,2016-09-11 22:45:16,-3540.107921732124,-72370.48618202517
2203,s30,2016-09-11 22:45:22,-3540.107921732124,-72370.48618202517
2204,s30,2016-09-11 22:45:28,-3540.107921732124,-72370.48618202517
2205,s30,2016-09-11 22:45:33,-3540.107921732124,-72370.48618202517
2206,s30,2016-09-11 22:45:38,-3540.107921732124,-72370.48618202517
2207,s30,2016-09-11 22:45:43,-3540.107921732124,-72370.48618202517
2208,s30,2016-09-11 22:45:48,-3540.107921732124,-72370.48618202517
2209,s30,2016-09-11 22:45:53,-3540.107921732124,-72370.48618202517
2210,s30,2016-09-11 22:45:58,-3540.107921732124,-72370.48618202517
2211,s30,2016-09-11 22:46:03,-3540.107921732124,-72370.48618202517
2212,s30,2016-09-11 22:46:08,-3540.107921732124,-72370.48618202517
2213,s30,2016-09-11 22:46:14,-3540.107921732124,-72370.48618202517
2214,s30,2016-09-11 22:46:19,-3540.107921732124,-72370.48618202517
2215,s30,2016-09-11 22:46:24,-3540.107921732124,-72370.48618202517
2216,s30,2016-09-11 22:46:29,-3540.107921732124,-72370.48618202517
2217,s30,2016-09-11 22:46:34,-3540.107921732124,-72370.48618202517
2218,s30,2016-09-11 22:46:40,-3540.107921732124,-72370.48618202517
2219,s30,2016-09-11 22:46:45,-3540.107921732124,-72370.48618202517
2220,s30,2016-09-11 22:46:50,-3540.107921732124,-72370.48618202517
2221,s30,2016-09-11 22:46:55,-3540.107921732124,-72370.48618202517
2222,s30,2016-09-11 22:47:00,-3540.107921732124,-72370.48618202517
2223,s30,2016-09-11 22:47:05,-3540.107921732124,-72370.48618202517
2224,s30,2016-09-11 22:47:10,-3540.107921732124,-72370.48618202517
2225,s30,2016-09-11 22:47:15,-3540.107921732124,-72370.48618202517
2226,s30,2016-09-11 22:47:21,-3540.107921732124,-72370.48618202517
2227,s30,2016-09-11 22:47:26,-3540.107921732124,-72370.48618202517
2228,s30,2016-09-11 22:47:31,-3540.107921732124,-72370.48618202517
2229,s30,2016-09-11 22:47:36,-3540.107921732124,-72370.48618202517
2230,s30,2016-09-11 22:47:41,-3540.107921732124,-72370.48618202517
2231,s30,2016-09-11 22:47:46,-3540.107921732124,-72370.48618202517
2232,s30,2016-09-11 22:47:51,-3540.107921732124,-72370.48618202517
2233,s30,2016-09-11 22:47:56,-3540.107921732124,-72370.48618202517
2234,s30,2016-09-11 22:48:01,-3540.107921732124,-72370.48618202517
2235,s30,2016-09-11 22:48:06,-3540.107921732124,-72370.48618202517
2236,s30,2016-09-11 22:48:11,-3540.107921732124,-72370.48618202517
2237,s30,2016-09-11 22:48:16,-3540.107921732124,-72370.48618202517
2238,s30,2016-09-11 22:48:21,-3540.107921732124,-72370.48618202517
2239,s30,2016-09-11 22:48:26,-3540.107921732124,-72370.48618202517
2240,s30,2016-09-11 22:48:32,-3540.107921732124,-72370.48618202517
2241,s30,2016-09-11 22:48:37,-3539.2255419422872,-72370.48581021093
2242,s30,2016-09-11 22:48:42,-3535.6964899059385,-72369.37452195864
2243,s30,2016-09-11 22:48:47,-3533.9317300962284,-72369.3737793495
2244,s30,2016-09-11 22:48:52,-3533.9317300962284,-72369.3737793495
2245,s30,2016-09-11 22:48:57,-3533.9317300962284,-72369.3737793495
2246,s30,2016-09-11 22:49:03,-3533.9317300962284,-72369.3737793495
2247,s30,2016-09-11 22:49:08,-3533.9317300962284,-72369.3737793495
2248,s30,2016-09-11 22:49:13,-3533.9317300962284,-72369.3737793495
2249,s30,2016-09-11 22:49:18,-3533.9317300962284,-72369.3737793495
2250,s30,2016-09-11 22:49:23,-3533.9317300962284,-72369.3737793495
2251,s30,2016-09-11 22:49:28,-3533.9317300962284,-72369.3737793495
2252,s30,2016-09-11 22:49:34,-3533.9317300962284,-72369.3737793495
2253,s30,2016-09-11 22:49:39,-3533.9317300962284,-72369.3737793495
2254,s30,2016-09-11 22:49:44,-3533.9317300962284,-72369.3737793495
2255,s30,2016-09-11 22:49:49,-3533.9317300962284,-72369.3737793495
2256,s30,2016-09-11 22:49:55,-3533.9317300962284,-72369.3737793495
2257,s30,2016-09-11 22:50:00,-3533.9317300962284,-72369.3737793495
2258,s30,2016-09-11 22:50:06,-3534.813175998628,-72371.59375446569
2259,s30,2016-09-11 22:50:11,-3555.077378997579,-72443.73945317697
2260,s30,2016-09-11 22:50:16,-3559.4920610673726,-72437.08250838658
2261,s30,2016-09-11 22:50:21,-3536.5732629857957,-72382.6925167935
2262,s30,2016-09-11 22:50:27,-3526.0028885388747,-72339.40579170501
2263,s30,2016-09-11 22:50:33,-3525.9972984977067,-72352.7234137808
2264,s30,2016-09-11 22:50:38,-3525.9949693134986,-72358.27242315514
2265,s30,2016-09-11 22:50:43,-3526.875952524133,-72361.60219924944
2266,s30,2016-09-11 22:50:48,-3526.875952524133,-72361.60219924944
2267,s30,2016-09-11 22:50:53,-3526.875952524133,-72361.60219924944
2268,s30,2016-09-11 22:50:59,-3526.875952524133,-72361.60219924944
2269,s30,2016-09-11 22:51:04,-3526.875952524133,-72361.60219924944
2270,s30,2016-09-11 22:51:09,-3526.875952524133,-72361.60219924944
2271,s30,2016-09-11 22:51:14,-3526.875952524133,-72361.60219924944
2272,s30,2016-09-11 22:51:19,-3526.875952524133,-72361.60219924944
2273,s30,2016-09-11 22:51:24,-3526.875952524133,-72361.60219924944
2274,s30,2016-09-11 22:51:29,-3526.875952524133,-72361.60219924944
2275,s30,2016-09-11 22:51:34,-3526.875952524133,-72361.60219924944
2276,s30,2016-09-11 22:51:39,-3526.875952524133,-72361.60219924944
2277,s30,2016-09-11 22:51:45,-3526.875952524133,-72361.60219924944
2278,s30,2016-09-11 22:51:50,-3526.875952524133,-72361.60219924944
2279,s30,2016-09-11 22:51:55,-3527.758333247155,-72361.60256976681
2280,s30,2016-09-11 22:52:00,-3527.758333247155,-72361.60256976681
2281,s30,2016-09-11 22:52:05,-3527.758333247155,-72361.60256976681
2282,s30,2016-09-11 22:52:10,-3527.758333247155,-72361.60256976681
2283,s30,2016-09-11 22:52:15,-3527.7578671774827,-72362.71237166319
2284,s30,2016-09-11 22:52:20,-3527.7578671774827,-72362.71237166319
2285,s30,2016-09-11 22:52:25,-3527.7578671774827,-72362.71237166319
2286,s30,2016-09-11 22:52:30,-3527.7578671774827,-72362.71237166319
2287,s30,2016-09-11 22:52:35,-3527.7578671774827,-72362.71237166319
2288,s30,2016-09-11 22:52:41,-3527.7578671774827,-72362.71237166319
2289,s30,2016-09-11 22:52:46,-3527.7578671774827,-72362.71237166319
2290,s30,2016-09-11 22:52:51,-3527.7578671774827,-72362.71237166319
2291,s30,2016-09-11 22:52:56,-3527.757401107345,-72363.82217356795
2292,s30,2016-09-11 22:53:01,-3527.757401107345,-72363.82217356795
2293,s30,2016-09-11 22:53:06,-3527.757401107345,-72363.82217356795
2294,s30,2016-09-11 22:53:12,-3527.757401107345,-72363.82217356795
2295,s30,2016-09-11 22:53:17,-3527.757401107345,-72363.82217356795
2296,s30,2016-09-11 22:53:22,-3527.757401107345,-72363.82217356795
2297,s30,2016-09-11 22:53:27,-3527.757401107345,-72363.82217356795
2298,s30,2016-09-11 22:53:32,-3527.757401107345,-72363.82217356795
2299,s30,2016-09-11 22:53:37,-3527.757401107345,-72363.82217356795
2300,s30,2016-09-11 22:53:42,-3527.757401107345,-72363.82217356795
2301,s30,2016-09-11 22:53:47,-3527.757401107345,-72363.82217356795
2302,s30,2016-09-11 22:53:52,-3527.757401107345,-72363.82217356795
2303,s30,2016-09-11 22:53:57,-3527.757401107345,-72363.82217356795
2304,s30,2016-09-11 22:54:02,-3527.757401107345,-72363.82217356795
2305,s30,2016-09-11 22:54:07,-3527.7578671774827,-72362.71237166319
2306,s30,2016-09-11 22:54:12,-3527.7578671774827,-72362.71237166319
2307,s30,2016-09-11 22:54:17,-3527.7578671774827,-72362.71237166319
2308,s30,2016-09-11 22:54:22,-3527.7578671774827,-72362.71237166319
2309,s30,2016-09-11 22:54:28,-3527.7578671774827,-72362.71237166319
2310,s30,2016-09-11 22:54:33,-3527.7578671774827,-72362.71237166319
2311,s30,2016-09-11 22:54:38,-3527.7578671774827,-72362.71237166319
2312,s30,2016-09-11 22:54:43,-3527.7578671774827,-72362.71237166319
2313,s30,2016-09-11 22:54:48,-3527.7578671774827,-72362.71237166319
2314,s30,2016-09-11 22:54:53,-3527.757401107345,-72363.82217356795
2315,s30,2016-09-11 22:54:58,-3527.7578671774827,-72362.71237166319
2316,s30,2016-09-11 22:55:04,-3527.7578671774827,-72362.71237166319
2317,s30,2016-09-11 22:55:09,-3527.7578671774827,-72362.71237166319
2318,s30,2016-09-11 22:55:14,-3527.7578671774827,-72362.71237166319
2319,s30,2016-09-11 22:55:19,-3527.7578671774827,-72362.71237166319
2320,s30,2016-09-11 22:55:25,-3527.7578671774827,-72362.71237166319
2321,s30,2016-09-11 22:55:30,-3528.6402477812953,-72362.7127422709
2322,s30,2016-09-11 22:55:35,-3527.7578671774827,-72362.71237166319
2323,s30,2016-09-11 22:55:40,-3527.7578671774827,-72362.71237166319
2324,s30,2016-09-11 22:55:45,-3527.7578671774827,-72362.71237166319
2325,s30,2016-09-11 22:55:50,-3527.7578671774827,-72362.71237166319
2326,s30,2016-09-11 22:55:56,-3527.757401107345,-72363.82217356795
2327,s30,2016-09-11 22:56:01,-3527.757401107345,-72363.82217356795
2328,s30,2016-09-11 22:56:06,-3528.639781594742,-72363.82254417567
2329,s30,2016-09-11 22:56:11,-3528.639781594742,-72363.82254417567
2330,s30,2016-09-11 22:56:16,-3528.639781594742,-72363.82254417567
2331,s30,2016-09-11 22:56:21,-3528.639781594742,-72363.82254417567
2332,s30,2016-09-11 22:56:27,-3528.639781594742,-72363.82254417567
2333,s30,2016-09-11 22:56:32,-3528.639781594742,-72363.82254417567
2334,s30,2016-09-11 22:56:37,-3528.639781594742,-72363.82254417567
2335,s30,2016-09-11 22:56:42,-3528.639781594742,-72363.82254417567
2336,s30,2016-09-11 22:56:47,-3528.639781594742,-72363.82254417567
2337,s30,2016-09-11 22:56:52,-3528.639781594742,-72363.82254417567
2338,s30,2016-09-11 22:56:57,-3528.639781594742,-72363.82254417567
2339,s30,2016-09-11 22:57:02,-3528.639781594742,-72363.82254417567
2340,s30,2016-09-11 22:57:08,-3528.639781594742,-72363.82254417567
2341,s30,2016-09-11 22:57:13,-3528.639781594742,-72363.82254417567
2342,s30,2016-09-11 22:57:18,-3528.639781594742,-72363.82254417567
2343,s30,2016-09-11 22:57:23,-3528.639781594742,-72363.82254417567
2344,s30,2016-09-11 22:57:29,-3528.639781594742,-72363.82254417567
2345,s30,2016-09-11 22:57:34,-3528.639781594742,-72363.82254417567
2346,s30,2016-09-11 22:57:40,-3528.639781594742,-72363.82254417567
2347,s30,2016-09-11 22:57:45,-3528.639781594742,-72363.82254417567
2348,s30,2016-09-11 22:57:50,-3528.639781594742,-72363.82254417567
2349,s30,2016-09-11 22:57:55,-3528.639781594742,-72363.82254417567
2350,s30,2016-09-11 22:58:00,-3528.639781594742,-72363.82254417567
2351,s30,2016-09-11 22:58:06,-3528.639781594742,-72363.82254417567
2352,s30,2016-09-11 22:58:11,-3528.639781594742,-72363.82254417567
2353,s30,2016-09-11 22:58:16,-3528.639781594742,-72363.82254417567
2354,s30,2016-09-11 22:58:21,-3528.639781594742,-72363.82254417567
2355,s30,2016-09-11 22:58:26,-3528.639781594742,-72363.82254417567
2356,s30,2016-09-11 22:58:31,-3528.639781594742,-72363.82254417567
2357,s30,2016-09-11 22:58:36,-3528.639781594742,-72363.82254417567
2358,s30,2016-09-11 22:58:42,-3528.639781594742,-72363.82254417567
2359,s30,2016-09-11 22:58:47,-3528.639781594742,-72363.82254417567
2360,s30,2016-09-11 22:58:52,-3528.639781594742,-72363.82254417567
2361,s30,2016-09-11 22:58:57,-3528.639781594742,-72363.82254417567
