sessionID,time,x,y
s30,2016-09-11 22:45:53,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:45:58,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:03,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:08,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:14,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:19,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:24,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:29,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:34,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:40,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:45,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:50,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:46:55,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:00,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:05,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:10,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:15,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:21,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:26,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:31,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:36,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:41,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:46,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:51,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:47:56,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:01,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:06,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:11,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:16,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:21,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:26,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:32,-3540.107921732124,-72370.48618202517
s30,2016-09-11 22:48:37,-3539.2255419422872,-72370.48581021093
s30,2016-09-11 22:48:42,-3535.6964899059385,-72369.37452195864
s30,2016-09-11 22:48:47,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:48:52,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:48:57,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:03,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:08,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:13,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:18,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:23,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:28,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:34,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:39,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:44,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:49,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:49:55,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:50:00,-3533.9317300962284,-72369.3737793495
s30,2016-09-11 22:50:06,-3534.813175998628,-72371.59375446569
s30,2016-09-11 22:50:11,-3555.077378997579,-72443.73945317697
s30,2016-09-11 22:50:16,-3559.4920610673726,-72437.08250838658
s30,2016-09-11 22:50:21,-3536.5732629857957,-72382.6925167935
s30,2016-09-11 22:50:27,-3526.0028885388747,-72339.40579170501
s30,2016-09-11 22:50:33,-3525.9972984977067,-72352.7234137808
s30,2016-09-11 22:50:38,-3525.9949693134986,-72358.27242315514
s30,2016-09-11 22:50:43,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:50:48,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:50:53,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:50:59,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:04,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:09,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:14,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:19,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:24,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:29,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:34,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:39,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:45,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:50,-3526.875952524133,-72361.60219924944
s30,2016-09-11 22:51:55,-3527.758333247155,-72361.60256976681
s30,2016-09-11 22:52:00,-3527.758333247155,-72361.60256976681
s30,2016-09-11 22:52:05,-3527.758333247155,-72361.60256976681
s30,2016-09-11 22:52:10,-3527.758333247155,-72361.60256976681
s30,2016-09-11 22:52:15,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:20,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:25,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:30,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:35,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:41,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:46,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:51,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:52:56,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:01,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:06,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:12,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:17,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:22,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:27,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:32,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:37,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:42,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:47,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:52,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:53:57,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:54:02,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:54:07,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:12,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:17,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:22,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:28,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:33,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:38,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:43,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:48,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:54:53,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:54:58,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:04,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:09,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:14,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:19,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:25,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:30,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 22:55:35,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:40,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:45,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:50,-3527.7578671774827,-72362.71237166319
s30,2016-09-11 22:55:56,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:56:01,-3527.757401107345,-72363.82217356795
s30,2016-09-11 22:56:06,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:11,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:16,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:21,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:27,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:32,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:37,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:42,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:47,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:52,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:56:57,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:02,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:08,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:13,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:18,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:23,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:29,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:34,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:40,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:45,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:50,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:57:55,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:00,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:06,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:11,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:16,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:21,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:26,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:31,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:36,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:42,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:47,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:52,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:58:57,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:03,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:08,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:13,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:18,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:23,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:28,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:34,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:39,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:44,-3528.639781594742,-72363.82254417567
s30,2016-09-11 22:59:49,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 22:59:54,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 22:59:59,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:04,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:10,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:15,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:20,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:25,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:30,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:36,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:41,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:46,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:52,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:00:57,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:02,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:07,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:12,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:17,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:22,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:28,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:34,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:39,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:44,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:49,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:54,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:01:59,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:05,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:10,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:15,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:20,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:25,-3528.6402477812953,-72362.7127422709
s30,2016-09-11 23:02:30,-3529.5226283855736,-72362.71311297361
s30,2016-09-11 23:02:35,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:02:40,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:02:46,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:02:51,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:02:56,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:01,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:06,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:11,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:16,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:22,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:27,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:32,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:37,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:43,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:48,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:53,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:03:58,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:03,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:08,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:13,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:18,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:24,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:29,-3529.523094689008,-72361.60331107723
s30,2016-09-11 23:04:34,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:04:40,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:04:45,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:04:50,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:04:55,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:00,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:05,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:10,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:16,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:21,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:26,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:31,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:36,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:41,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:46,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:51,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:05:57,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:02,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:07,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:12,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:17,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:23,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:28,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:33,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:06:38,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:06:43,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:06:48,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:06:53,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:06:59,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:07:04,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:07:09,-3529.524027294945,-72359.38370729005
s30,2016-09-11 23:07:14,-3529.524027294945,-72359.38370729005
s30,2016-09-11 23:07:19,-3529.524027294945,-72359.38370729005
s30,2016-09-11 23:07:24,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:07:30,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:07:35,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:07:40,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:07:45,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:07:50,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:07:55,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:00,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:05,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:10,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:15,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:21,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:08:26,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:31,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:36,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:41,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:46,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:52,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:08:57,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:02,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:07,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:12,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:17,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:22,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:28,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:09:33,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:09:38,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:09:43,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:09:48,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:09:53,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:09:58,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:03,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:09,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:14,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:19,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:24,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:29,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:34,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:39,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:44,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:49,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:10:55,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:00,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:06,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:11,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:16,-3529.5235609919764,-72360.49350918084
s30,2016-09-11 23:11:21,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:26,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:31,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:36,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:42,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:47,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:11:52,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:11:57,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:02,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:08,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:13,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:18,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:23,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:28,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:12:34,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:12:39,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:44,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:49,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:54,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:12:59,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:13:04,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:13:09,-3530.4059418314137,-72360.49387997622
s30,2016-09-11 23:13:14,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:19,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:25,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:31,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:36,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:41,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:46,-3530.406408251263,-72359.38407808496
s30,2016-09-11 23:13:51,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:13:56,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:01,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:06,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:11,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:17,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:22,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:27,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:32,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:37,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:42,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:47,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:52,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:14:58,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:15:04,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:15:09,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:15:14,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:15:19,-3531.2887892047875,-72359.384448973
s30,2016-09-11 23:15:24,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:29,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:34,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:39,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:45,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:50,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:15:55,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:00,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:05,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:10,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:15,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:20,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:25,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:30,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:36,-3531.2883226685226,-72360.4942508624
s30,2016-09-11 23:16:41,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:16:46,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:16:51,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:16:56,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:17:01,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:17:06,-3531.287856131792,-72361.60405275878
s30,2016-09-11 23:17:12,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:18,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:23,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:28,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:33,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:38,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:44,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:49,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:54,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:17:59,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:04,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:09,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:14,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:19,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:24,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:30,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:35,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:40,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:45,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:50,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:18:55,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:19:01,-3532.1702368552797,-72361.60442373762
s30,2016-09-11 23:19:06,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:11,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:16,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:21,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:26,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:31,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:37,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:42,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:47,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:52,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:19:57,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:02,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:07,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:12,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:17,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:22,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:27,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:33,-3532.1697702025995,-72362.714225634
s30,2016-09-11 23:20:38,-3532.1693035494536,-72363.82402753923
